Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
0422110,"Rice, Milled",NS,Suriname,1990,2006,07,184,Yield,26,(MT/HA),3.7500
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,004,Area Harvested,04,(1000 HA),60.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,125,Domestic Consumption,08,(1000 MT),65.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,088,Exports,08,(1000 MT),79.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,028,Production,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,054,Rough Production,08,(1000 MT),229.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,178,Total Distribution,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,086,Total Supply,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,113,TY Exports,08,(1000 MT),79.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1991,2019,02,184,Yield,26,(MT/HA),3.8200
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,004,Area Harvested,04,(1000 HA),69.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,125,Domestic Consumption,08,(1000 MT),97.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,088,Exports,08,(1000 MT),67.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,028,Production,08,(1000 MT),164.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,054,Rough Production,08,(1000 MT),260.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,178,Total Distribution,08,(1000 MT),164.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,086,Total Supply,08,(1000 MT),164.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,113,TY Exports,08,(1000 MT),67.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1992,2006,07,184,Yield,26,(MT/HA),3.7700
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,004,Area Harvested,04,(1000 HA),59.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,125,Domestic Consumption,08,(1000 MT),57.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,088,Exports,08,(1000 MT),80.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,028,Production,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,054,Rough Production,08,(1000 MT),217.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,178,Total Distribution,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,086,Total Supply,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,113,TY Exports,08,(1000 MT),80.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1993,2006,07,184,Yield,26,(MT/HA),3.6800
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,004,Area Harvested,04,(1000 HA),60.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,125,Domestic Consumption,08,(1000 MT),75.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,088,Exports,08,(1000 MT),62.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,028,Production,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,054,Rough Production,08,(1000 MT),217.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,178,Total Distribution,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,086,Total Supply,08,(1000 MT),137.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,113,TY Exports,08,(1000 MT),62.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1994,2019,02,184,Yield,26,(MT/HA),3.6200
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,004,Area Harvested,04,(1000 HA),61.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,125,Domestic Consumption,08,(1000 MT),71.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,088,Exports,08,(1000 MT),65.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,028,Production,08,(1000 MT),136.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,054,Rough Production,08,(1000 MT),216.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,178,Total Distribution,08,(1000 MT),136.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,086,Total Supply,08,(1000 MT),136.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,113,TY Exports,08,(1000 MT),65.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1995,2019,02,184,Yield,26,(MT/HA),3.5400
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,004,Area Harvested,04,(1000 HA),62.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,125,Domestic Consumption,08,(1000 MT),73.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,088,Exports,08,(1000 MT),71.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,028,Production,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,054,Rough Production,08,(1000 MT),229.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,178,Total Distribution,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,086,Total Supply,08,(1000 MT),144.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,113,TY Exports,08,(1000 MT),71.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1996,2019,02,184,Yield,26,(MT/HA),3.6900
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,004,Area Harvested,04,(1000 HA),53.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,125,Domestic Consumption,08,(1000 MT),82.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,088,Exports,08,(1000 MT),52.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,028,Production,08,(1000 MT),134.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,054,Rough Production,08,(1000 MT),213.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,178,Total Distribution,08,(1000 MT),134.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,086,Total Supply,08,(1000 MT),134.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,113,TY Exports,08,(1000 MT),52.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1997,2006,07,184,Yield,26,(MT/HA),4.0200
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,004,Area Harvested,04,(1000 HA),50.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,125,Domestic Consumption,08,(1000 MT),57.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,088,Exports,08,(1000 MT),62.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,028,Production,08,(1000 MT),119.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,054,Rough Production,08,(1000 MT),189.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,178,Total Distribution,08,(1000 MT),119.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,086,Total Supply,08,(1000 MT),119.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,113,TY Exports,08,(1000 MT),62.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1998,2019,02,184,Yield,26,(MT/HA),3.7800
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,004,Area Harvested,04,(1000 HA),48.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,125,Domestic Consumption,08,(1000 MT),77.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,088,Exports,08,(1000 MT),37.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,028,Production,08,(1000 MT),114.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,054,Rough Production,08,(1000 MT),181.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,178,Total Distribution,08,(1000 MT),114.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,086,Total Supply,08,(1000 MT),114.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,113,TY Exports,08,(1000 MT),37.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,1999,2019,02,184,Yield,26,(MT/HA),3.7700
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,004,Area Harvested,04,(1000 HA),42.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,125,Domestic Consumption,08,(1000 MT),61.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,088,Exports,08,(1000 MT),42.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,028,Production,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,054,Rough Production,08,(1000 MT),163.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,178,Total Distribution,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,086,Total Supply,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,113,TY Exports,08,(1000 MT),42.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2000,2018,05,184,Yield,26,(MT/HA),3.8800
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,004,Area Harvested,04,(1000 HA),51.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,125,Domestic Consumption,08,(1000 MT),63.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,088,Exports,08,(1000 MT),58.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,028,Production,08,(1000 MT),121.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,054,Rough Production,08,(1000 MT),192.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,178,Total Distribution,08,(1000 MT),121.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,086,Total Supply,08,(1000 MT),121.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,113,TY Exports,08,(1000 MT),58.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2001,2019,02,184,Yield,26,(MT/HA),3.7600
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,004,Area Harvested,04,(1000 HA),40.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,125,Domestic Consumption,08,(1000 MT),65.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,088,Exports,08,(1000 MT),34.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,028,Production,08,(1000 MT),99.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,054,Rough Production,08,(1000 MT),157.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,178,Total Distribution,08,(1000 MT),99.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,086,Total Supply,08,(1000 MT),99.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,113,TY Exports,08,(1000 MT),34.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2002,2018,05,184,Yield,26,(MT/HA),3.9300
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,004,Area Harvested,04,(1000 HA),52.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,125,Domestic Consumption,08,(1000 MT),79.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,088,Exports,08,(1000 MT),43.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,028,Production,08,(1000 MT),122.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,054,Rough Production,08,(1000 MT),194.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,178,Total Distribution,08,(1000 MT),122.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,086,Total Supply,08,(1000 MT),122.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,113,TY Exports,08,(1000 MT),43.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2003,2018,05,184,Yield,26,(MT/HA),3.7300
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,004,Area Harvested,04,(1000 HA),49.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,125,Domestic Consumption,08,(1000 MT),81.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,088,Exports,08,(1000 MT),29.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,028,Production,08,(1000 MT),110.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,054,Rough Production,08,(1000 MT),175.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,178,Total Distribution,08,(1000 MT),110.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,086,Total Supply,08,(1000 MT),110.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,113,TY Exports,08,(1000 MT),29.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2004,2018,05,184,Yield,26,(MT/HA),3.5700
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,004,Area Harvested,04,(1000 HA),46.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,125,Domestic Consumption,08,(1000 MT),66.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,088,Exports,08,(1000 MT),37.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,028,Production,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,054,Rough Production,08,(1000 MT),163.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,178,Total Distribution,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,086,Total Supply,08,(1000 MT),103.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,113,TY Exports,08,(1000 MT),37.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2005,2019,02,184,Yield,26,(MT/HA),3.5400
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,004,Area Harvested,04,(1000 HA),44.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,125,Domestic Consumption,08,(1000 MT),67.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,088,Exports,08,(1000 MT),48.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,028,Production,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,054,Rough Production,08,(1000 MT),183.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,178,Total Distribution,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,086,Total Supply,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,113,TY Exports,08,(1000 MT),48.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2006,2019,02,184,Yield,26,(MT/HA),4.1600
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,004,Area Harvested,04,(1000 HA),42.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,125,Domestic Consumption,08,(1000 MT),65.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,088,Exports,08,(1000 MT),48.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,028,Production,08,(1000 MT),113.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,054,Rough Production,08,(1000 MT),179.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,178,Total Distribution,08,(1000 MT),113.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,086,Total Supply,08,(1000 MT),113.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,113,TY Exports,08,(1000 MT),41.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,084,TY Imp. from U.S.,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,081,TY Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2007,2019,02,184,Yield,26,(MT/HA),4.2600
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,004,Area Harvested,04,(1000 HA),44.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,020,Beginning Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,125,Domestic Consumption,08,(1000 MT),74.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,176,Ending Stocks,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,088,Exports,08,(1000 MT),41.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,057,Imports,08,(1000 MT),0.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,182,Milling Rate (.9999),08,(1000 MT),6300.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,028,Production,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,054,Rough Production,08,(1000 MT),183.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,178,Total Distribution,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,086,Total Supply,08,(1000 MT),115.0000
0422110,"Rice, Milled",NS,Suriname,2008,2019,02,113,TY Exports,08,(1000 MT),42.0000
